Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
594.1217	11.43023	36.89477	0.02710412	26.14078	26.45059	62.31813	54.82238	118.7212	787.1080	0.3913140	77.93887	0.5183098	0.009651242	3.648632	0.2740753	45.46477	48.59752	99.59487	58.39200	149.3200	463.4779	9.131093	20.84053	0.08712527
594.7450	11.52460	36.80768	0.02716825	26.20724	26.52034	62.43116	54.82727	119.3478	783.2055	0.3982166	77.70012	0.5172053	0.009514878	3.688179	0.2711365	45.43732	48.56206	99.49195	58.55153	150.8606	462.8571	9.083294	20.88452	0.08776196
595.3682	11.61958	36.71997	0.02723313	26.27392	26.59035	62.54447	54.83294	119.9889	779.2851	0.4052434	77.46094	0.5160954	0.009378768	3.728245	0.2682227	45.40945	48.52609	99.38846	58.71208	152.4368	462.2292	9.035591	20.92900	0.08841101
595.9914	11.71517	36.63165	0.02729880	26.34083	26.66064	62.65809	54.83940	120.6450	775.3468	0.4123979	77.22130	0.5149801	0.009242916	3.768840	0.2653336	45.38116	48.48959	99.28437	58.87366	154.0496	461.5940	8.987982	20.97399	0.08907282
596.6146	11.81137	36.54269	0.02736525	26.40797	26.73119	62.77200	54.84667	121.3167	771.3902	0.4196834	76.98118	0.5138593	0.009107326	3.809975	0.2624689	45.35243	48.45255	99.17968	59.03630	155.7005	460.9513	8.940462	21.01950	0.08974779
597.2379	11.90819	36.45308	0.02743252	26.47535	26.80203	62.88622	54.85479	122.0045	767.4150	0.4271038	76.74057	0.5127330	0.008972004	3.851661	0.2596282	45.32326	48.41496	99.07437	59.20001	157.3907	460.3012	8.893027	21.06554	0.09043637
597.8611	12.00563	36.36282	0.02750062	26.54298	26.87314	63.00076	54.86377	122.7091	763.4209	0.4346627	76.49942	0.5116011	0.008836955	3.893911	0.2568112	45.29364	48.37682	98.96844	59.36482	159.1219	459.6434	8.845673	21.11212	0.09113900
598.4843	12.10370	36.27188	0.02756957	26.61086	26.94455	63.11562	54.87363	123.4312	759.4077	0.4423642	76.25772	0.5104635	0.008702183	3.936736	0.2540175	45.26356	48.33811	98.86185	59.53074	160.8954	458.9778	8.798396	21.15926	0.09185616
599.1075	12.20239	36.18026	0.02763938	26.67899	27.01625	63.23081	54.88442	124.1712	755.3749	0.4502124	76.01545	0.5093203	0.008567694	3.980149	0.2512469	45.23301	48.29883	98.75461	59.69780	162.7130	458.3044	8.751191	21.20698	0.09258833
599.7308	12.30172	36.08794	0.02771009	26.74738	27.08826	63.34635	54.89615	124.9301	751.3223	0.4582117	75.77257	0.5081712	0.008433493	4.024163	0.2484989	45.20199	48.25896	98.64668	59.86603	164.5763	457.6230	8.704054	21.25528	0.09333604
600.3540	12.40168	35.99490	0.02778171	26.81603	27.16057	63.46223	54.90885	125.7086	747.2494	0.4663664	75.52905	0.5070164	0.008299587	4.068791	0.2457732	45.17049	48.21849	98.53807	60.03544	166.4871	456.9335	8.656980	21.30419	0.09409982
600.9772	12.50228	35.90114	0.02785427	26.88495	27.23319	63.57848	54.92256	126.5073	743.1558	0.4746814	75.28487	0.5058557	0.008165979	4.114048	0.2430696	45.13848	48.17741	98.42875	60.20606	168.4472	456.2357	8.609966	21.35373	0.09488022
601.6005	12.60352	35.80664	0.02792778	26.95415	27.30613	63.69510	54.93730	127.3273	739.0413	0.4831616	75.03999	0.5046891	0.008032676	4.159947	0.2403877	45.10598	48.13571	98.31870	60.37791	170.4587	455.5295	8.563006	21.40390	0.09567784
602.2237	12.70541	35.71137	0.02800228	27.02362	27.37940	63.81209	54.95311	128.1694	734.9052	0.4918121	74.79440	0.5035165	0.007899684	4.206504	0.2377271	45.07296	48.09338	98.20790	60.55104	172.5237	454.8149	8.516095	21.45474	0.09649328
602.8469	12.80795	35.61533	0.02807779	27.09339	27.45301	63.92948	54.97004	129.0345	730.7472	0.5006383	74.54804	0.5023378	0.007767008	4.253734	0.2350876	45.03941	48.05040	98.09635	60.72545	174.6442	454.0915	8.469230	21.50625	0.09732718
603.4701	12.91114	35.51850	0.02815434	27.16345	27.52695	64.04726	54.98810	129.9237	726.5668	0.5096458	74.30090	0.5011531	0.007634655	4.301653	0.2324688	45.00533	48.00677	97.98401	60.90118	176.8228	453.3593	8.422405	21.55846	0.09818022
604.0934	13.01499	35.42086	0.02823195	27.23381	27.60125	64.16546	55.00735	130.8380	722.3635	0.5188406	74.05294	0.4999622	0.007502631	4.350278	0.2298704	44.97071	47.96247	97.87088	61.07827	179.0617	452.6181	8.375614	21.61139	0.09905309
604.7166	13.11949	35.32240	0.02831065	27.30447	27.67590	64.28408	55.02783	131.7786	718.1366	0.5282289	73.80411	0.4987652	0.007370941	4.399626	0.2272921	44.93552	47.91748	97.75692	61.25674	181.3637	451.8678	8.328854	21.66506	0.09994654
605.3398	13.22467	35.22308	0.02839048	27.37545	27.75091	64.40313	55.04958	132.7467	713.8856	0.5378171	73.55439	0.4975618	0.007239594	4.449714	0.2247335	44.89976	47.87179	97.64212	61.43663	183.7314	451.1082	8.282118	21.71949	0.1008613
605.9630	13.33051	35.12290	0.02847146	27.44676	27.82630	64.52264	55.07264	133.7435	709.6100	0.5476123	73.30374	0.4963522	0.007108595	4.500563	0.2221944	44.86343	47.82539	97.52646	61.61798	186.1679	450.3391	8.235402	21.77470	0.1017982
606.5863	13.43702	35.02183	0.02855362	27.51839	27.90206	64.64260	55.09707	134.7706	705.3090	0.5576215	73.05211	0.4951362	0.006977951	4.552190	0.2196745	44.82649	47.77826	97.40991	61.80081	188.6761	449.5603	8.188699	21.83073	0.1027582
607.2095	13.54421	34.91985	0.02863701	27.59036	27.97822	64.76304	55.12292	135.8293	700.9819	0.5678523	72.79947	0.4939139	0.006847669	4.604616	0.2171734	44.78895	47.73039	97.29245	61.98517	191.2594	448.7716	8.142005	21.88759	0.1037420
607.8327	13.65208	34.81693	0.02872166	27.66267	28.05478	64.88397	55.15025	136.9212	696.6280	0.5783129	72.54577	0.4926850	0.006717756	4.657863	0.2146907	44.75078	47.68175	97.17406	62.17111	193.9212	447.9728	8.095313	21.94530	0.1047506
608.4559	13.76064	34.71306	0.02880760	27.73535	28.13176	65.00540	55.17911	138.0481	692.2466	0.5890115	72.29097	0.4914497	0.006588221	4.711952	0.2122263	44.71197	47.63234	97.05470	62.35865	196.6654	447.1638	8.048617	22.00391	0.1057850
609.0792	13.86988	34.60821	0.02889488	27.80838	28.20915	65.12736	55.20957	139.2117	687.8367	0.5999572	72.03501	0.4902079	0.006459069	4.766905	0.2097797	44.67252	47.58214	96.93437	62.54786	199.4958	446.3443	8.001912	22.06343	0.1068462
609.7024	13.97982	34.50235	0.02898353	27.88179	28.28698	65.24985	55.24169	140.4140	683.3975	0.6111592	71.77786	0.4889595	0.006330309	4.822747	0.2073507	44.63239	47.53112	96.81302	62.73877	202.4167	445.5141	7.955191	22.12390	0.1079354
610.3256	14.09045	34.39546	0.02907361	27.95558	28.36524	65.37289	55.27555	141.6572	678.9281	0.6226276	71.51945	0.4877044	0.006201949	4.879503	0.2049389	44.59158	47.47926	96.69063	62.93144	205.4325	444.6729	7.908448	22.18535	0.1090536
610.9489	14.20178	34.28750	0.02916515	28.02977	28.44397	65.49651	55.31122	142.9434	674.4275	0.6343728	71.25974	0.4864428	0.006073997	4.937198	0.2025440	44.55007	47.42655	96.56716	63.12591	208.5482	443.8205	7.861675	22.24781	0.1102020
611.5721	14.31382	34.17845	0.02925821	28.10437	28.52317	65.62071	55.34878	144.2752	669.8945	0.6464061	70.99866	0.4851745	0.005946462	4.995859	0.2001658	44.50783	47.37297	96.44260	63.32225	211.7687	442.9567	7.814867	22.31132	0.1113821
612.1953	14.42657	34.06827	0.02935283	28.17938	28.60284	65.74553	55.38832	145.6550	665.3281	0.6587390	70.73616	0.4838996	0.005819352	5.055516	0.1978038	44.46486	47.31849	96.31690	63.52051	215.0998	442.0811	7.768015	22.37590	0.1125950
612.8185	14.54004	33.95693	0.02944907	28.25483	28.68302	65.87098	55.42994	147.0859	660.7270	0.6713842	70.47217	0.4826180	0.005692676	5.116197	0.1954577	44.42113	47.26310	96.19003	63.72076	218.5471	441.1935	7.721114	22.44161	0.1138422
613.4418	14.65422	33.84439	0.02954699	28.33072	28.76370	65.99708	55.47374	148.5708	656.0901	0.6843549	70.20662	0.4813298	0.005566443	5.177933	0.1931272	44.37663	47.20676	96.06196	63.92306	222.1173	440.2936	7.674154	22.50848	0.1151252
614.0650	14.76913	33.73062	0.02964665	28.40706	28.84492	66.12386	55.51981	150.1131	651.4159	0.6976651	69.93945	0.4800349	0.005440663	5.240758	0.1908121	44.33132	47.14945	95.93265	64.12748	225.8169	439.3811	7.627128	22.57655	0.1164456
614.6882	14.88476	33.61558	0.02974811	28.48388	28.92667	66.25135	55.56829	151.7163	646.7030	0.7113298	69.67059	0.4787334	0.005315345	5.304705	0.1885119	44.28519	47.09115	95.80206	64.33410	229.6535	438.4556	7.580029	22.64586	0.1178050
615.3114	15.00113	33.49923	0.02985144	28.56119	29.00899	66.37956	55.61929	153.3845	641.9500	0.7253647	69.39994	0.4774254	0.005190500	5.369811	0.1862263	44.23822	47.03183	95.67015	64.54300	233.6349	437.5169	7.532846	22.71647	0.1192054
615.9347	15.11824	33.38151	0.02995670	28.63900	29.09189	66.50853	55.67295	155.1217	637.1552	0.7397867	69.12744	0.4761108	0.005066138	5.436113	0.1839550	44.19038	46.97146	95.53687	64.75425	237.7697	436.5644	7.485573	22.78842	0.1206485
616.5579	15.23609	33.26239	0.03006399	28.71733	29.17539	66.63828	55.72942	156.9328	632.3171	0.7546138	68.85298	0.4747899	0.004942269	5.503651	0.1816976	44.14165	46.91001	95.40219	64.96797	242.0671	435.5979	7.438198	22.86176	0.1221364
617.1811	15.35468	33.14181	0.03017337	28.79620	29.25951	66.76886	55.78886	158.8226	627.4337	0.7698649	68.57648	0.4734626	0.004818905	5.572466	0.1794538	44.09199	46.84744	95.26606	65.18423	246.5373	434.6170	7.390713	22.93655	0.1236712
617.8043	15.47403	33.01972	0.03028494	28.87564	29.34427	66.90028	55.85144	160.7968	622.5033	0.7855604	68.29784	0.4721292	0.004696058	5.642604	0.1772231	44.04138	46.78374	95.12842	65.40314	251.1911	433.6212	7.343108	23.01285	0.1252553
618.4276	15.59414	32.89606	0.03039878	28.95565	29.42969	67.03259	55.91734	162.8612	617.5239	0.8017218	68.01695	0.4707897	0.004573738	5.714110	0.1750054	43.98979	46.71885	94.98922	65.62481	256.0404	432.6100	7.295372	23.09072	0.1268910
619.0508	15.71501	32.77077	0.03051500	29.03627	29.51581	67.16582	55.98677	165.0226	612.4935	0.8183720	67.73370	0.4694444	0.004451959	5.787035	0.1728001	43.93719	46.65275	94.84842	65.84937	261.0980	431.5830	7.247493	23.17021	0.1285810
619.6740	15.83665	32.64379	0.03063370	29.11751	29.60265	67.30001	56.05996	167.2880	607.4099	0.8355356	67.44798	0.4680936	0.004330733	5.861429	0.1706069	43.88354	46.58539	94.70594	66.07694	266.3781	430.5396	7.199461	23.25141	0.1303280
620.2973	15.95906	32.51505	0.03075499	29.19941	29.69023	67.43522	56.13714	169.6654	602.2709	0.8532385	67.15964	0.4667374	0.004210074	5.937349	0.1684253	43.82882	46.51673	94.56173	66.30766	271.8962	429.4794	7.151263	23.33439	0.1321351
620.9205	16.08225	32.38448	0.03087899	29.28198	29.77858	67.57147	56.21859	172.1635	597.0742	0.8715084	66.86856	0.4653764	0.004089995	6.014853	0.1662551	43.77297	46.44673	94.41572	66.54167	277.6690	428.4017	7.102886	23.41922	0.1340054
621.5437	16.20623	32.25199	0.03100584	29.36526	29.86775	67.70882	56.30458	174.7917	591.8173	0.8903750	66.57460	0.4640107	0.003970510	6.094003	0.1640957	43.71597	46.37534	94.26785	66.77914	283.7152	427.3059	7.054316	23.50598	0.1359425
622.1669	16.33099	32.11750	0.03113567	29.44928	29.95775	67.84733	56.39545	177.5606	586.4978	0.9098695	66.27759	0.4626410	0.003851634	6.174867	0.1619468	43.65777	46.30252	94.11804	67.02025	290.0552	426.1913	7.005539	23.59477	0.1379500
622.7902	16.45655	31.98093	0.03126864	29.53406	30.04864	67.98704	56.49153	180.4819	581.1131	0.9300254	65.97738	0.4612678	0.003733384	6.257514	0.1598079	43.59832	46.22821	93.96621	67.26517	296.7117	425.0573	6.956540	23.68568	0.1400319
623.4134	16.58292	31.84217	0.03140490	29.61966	30.14044	68.12802	56.59322	183.5681	575.6604	0.9508782	65.67378	0.4598917	0.003615774	6.342019	0.1576785	43.53758	46.15235	93.81227	67.51412	303.7096	423.9030	6.907302	23.77882	0.1421926
624.0366	16.71009	31.70112	0.03154463	29.70609	30.23321	68.27033	56.70094	186.8336	570.1372	0.9724658	65.36662	0.4585135	0.003498823	6.428465	0.1555581	43.47550	46.07489	93.65615	67.76732	311.0766	422.7277	6.857807	23.87428	0.1444368
624.6598	16.83807	31.55767	0.03168802	29.79341	30.32698	68.41404	56.81516	190.2941	564.5406	0.9948282	65.05568	0.4571341	0.003382547	6.516937	0.1534463	43.41202	45.99576	93.49773	68.02502	318.8437	421.5305	6.808038	23.97219	0.1467696
625.2831	16.96687	31.41170	0.03183527	29.88166	30.42181	68.55922	56.93638	193.9668	558.8678	1.018008	64.74076	0.4557545	0.003266965	6.607528	0.1513425	43.34708	45.91489	93.33693	68.28748	327.0452	420.3103	6.757974	24.07268	0.1491966
625.9063	17.09650	31.26309	0.03198660	29.97088	30.51774	68.70595	57.06519	197.8711	553.1161	1.042050	64.42163	0.4543760	0.003152096	6.700337	0.1492462	43.28062	45.83220	93.17362	68.55499	335.7200	419.0663	6.707593	24.17588	0.1517237
626.5295	17.22696	31.11170	0.03214225	30.06112	30.61483	68.85432	57.20220	202.0285	547.2828	1.067003	64.09804	0.4529998	0.003037961	6.795473	0.1471568	43.21257	45.74763	93.00770	68.82788	344.9113	417.7972	6.656873	24.28193	0.1543578
627.1527	17.35826	30.95737	0.03230249	30.15244	30.71315	69.00442	57.34812	206.4631	541.3651	1.092916	63.76972	0.4516277	0.002924582	6.893053	0.1450736	43.14286	45.66109	92.83902	69.10651	354.6681	416.5019	6.605788	24.39101	0.1571060
627.7760	17.49041	30.79995	0.03246758	30.24489	30.81276	69.15635	57.50371	211.2014	535.3605	1.119842	63.43642	0.4502616	0.002811980	6.993201	0.1429960	43.07141	45.57247	92.66746	69.39126	365.0459	415.1790	6.554311	24.50327	0.1599765
628.3992	17.62341	30.63928	0.03263784	30.33853	30.91372	69.31020	57.66983	216.2736	529.2666	1.147838	63.09782	0.4489035	0.002700178	7.096054	0.1409234	42.99813	45.48168	92.49285	69.68259	376.1076	413.8271	6.502413	24.61892	0.1629781
629.0224	17.75726	30.47517	0.03281360	30.43343	31.01611	69.46609	57.84742	221.7131	523.0813	1.176963	62.75362	0.4475561	0.002589204	7.201763	0.1388549	42.92294	45.38862	92.31505	69.98097	387.9253	412.4447	6.450060	24.73816	0.1661206
629.6457	17.89198	30.30742	0.03299522	30.52967	31.12002	69.62415	58.03751	227.5575	516.8028	1.207276	62.40347	0.4462222	0.002479081	7.310489	0.1367897	42.84572	45.29316	92.13386	70.28695	400.5816	411.0298	6.397218	24.86120	0.1694150
630.2689	18.02758	30.13583	0.03318309	30.62731	31.22552	69.78450	58.24126	233.8494	510.4298	1.238842	62.04704	0.4449051	0.002369840	7.422412	0.1347271	42.76636	45.19517	91.94909	70.60115	414.1715	409.5807	6.343847	24.98832	0.1728736
630.8921	18.16406	29.96017	0.03337765	30.72644	31.33271	69.94729	58.45994	240.6366	503.9614	1.271726	61.68394	0.4436088	0.002261509	7.537728	0.1326660	42.68475	45.09450	91.76051	70.92425	428.8054	408.0952	6.289904	25.11977	0.1765101
631.5153	18.30142	29.78020	0.03357935	30.82715	31.44170	70.11266	58.69493	247.9733	497.3976	1.305996	61.31378	0.4423375	0.002154120	7.656653	0.1306054	42.60074	44.99101	91.56790	71.25704	444.6117	406.5709	6.235341	25.25587	0.1803401
632.1386	18.43969	29.59568	0.03378871	30.92952	31.55257	70.28078	58.94776	255.9214	490.7390	1.341723	60.93615	0.4410964	0.002047708	7.779429	0.1285441	42.51419	44.88451	91.37099	71.60040	461.7414	405.0050	6.180104	25.39696	0.1843812
632.7618	18.57886	29.40633	0.03400629	31.03367	31.66547	70.45182	59.22009	264.5517	483.9875	1.378977	60.55061	0.4398914	0.001942307	7.906324	0.1264810	42.42493	44.77480	91.16947	71.95535	480.3721	403.3948	6.124133	25.54342	0.1886536
633.3850	18.71894	29.21185	0.03423268	31.13970	31.78050	70.62597	59.51370	273.9459	477.1459	1.417831	60.15670	0.4387290	0.001837958	8.037638	0.1244147	42.33277	44.66168	90.96302	72.32305	500.7156	401.7366	6.067360	25.69568	0.1931801
634.0082	18.85995	29.01194	0.03446856	31.24772	31.89780	70.80343	59.83054	284.1991	470.2185	1.458359	59.75394	0.4376171	0.001734703	8.173709	0.1223435	42.23749	44.54488	90.75125	72.70485	523.0253	400.0267	6.009709	25.85422	0.1979876
634.6315	19.00189	28.80628	0.03471466	31.35787	32.01752	70.98443	60.17265	295.4238	463.2111	1.500639	59.34184	0.4365645	0.001632586	8.314920	0.1202657	42.13886	44.42413	90.53376	73.10232	547.6076	398.2606	5.951091	26.01960	0.2031069
635.2547	19.14478	28.59449	0.03497177	31.47029	32.13981	71.16920	60.54223	307.7547	456.1308	1.544750	58.91986	0.4355818	0.001531657	8.461708	0.1181795	42.03660	44.29912	90.31004	73.51728	574.8361	396.4332	5.891406	26.19246	0.2085744
635.8779	19.28862	28.37620	0.03524080	31.58512	32.26487	71.35802	60.94154	321.3564	448.9861	1.590781	58.48742	0.4346815	0.001431969	8.614573	0.1160824	41.93040	44.16947	90.07954	73.95191	605.1715	394.5386	5.830538	26.37353	0.2144331
636.5011	19.43344	28.15097	0.03552276	31.70255	32.39288	71.55117	61.37296	336.4350	441.7865	1.638829	58.04391	0.4338791	0.001333581	8.774095	0.1139719	41.81990	44.03476	89.84162	74.40878	639.1879	392.5697	5.768352	26.56368	0.2207343
637.1244	19.57924	27.91832	0.03581878	31.82276	32.52407	71.74902	61.83896	353.2543	434.5417	1.689013	57.58864	0.4331936	0.001236557	8.940950	0.1118449	41.70467	43.89451	89.59552	74.89097	677.6098	390.5184	5.704689	26.76391	0.2275400
637.7476	19.72604	27.67768	0.03613020	31.94601	32.65871	71.95196	62.34214	372.1614	427.2603	1.741485	57.12080	0.4326500	0.001140969	9.115934	0.1096980	41.58422	43.74812	89.34036	75.40223	721.3649	388.3746	5.639364	26.97543	0.2349256
638.3708	19.87386	27.42838	0.03645859	32.07256	32.79713	72.16049	62.88533	393.6246	419.9480	1.796446	56.63943	0.4322811	0.001046897	9.299995	0.1075269	41.45795	43.59492	89.07509	75.94713	771.6594	386.1266	5.572154	27.19970	0.2429847
638.9941	20.02271	27.16956	0.03680590	32.20276	32.93972	72.37521	63.47181	418.2922	412.6049	1.854170	56.14332	0.4321316	0.0009544287	9.494273	0.1053267	41.32515	43.43407	88.79845	76.53136	830.0898	383.7594	5.502791	27.43850	0.2518344
639.6173	20.17262	26.90012	0.03717456	32.33709	33.08699	72.59690	64.10574	447.0824	405.2215	1.915042	55.63091	0.4322632	0.0008636658	9.700160	0.1030911	41.18495	43.26457	88.50888	77.16203	898.8124	381.2550	5.430953	27.69405	0.2616241
640.2405	20.32361	26.61859	0.03756772	32.47612	33.23963	72.82660	64.79287	481.3271	397.7743	1.979597	55.10013	0.4327623	0.0007747231	9.919377	0.1008128	41.03630	43.08518	88.20449	77.84824	980.8082	378.5903	5.356240	27.96913	0.2725477
640.8637	20.47570	26.32299	0.03798961	32.62065	33.39852	73.06568	65.54185	523.0072	390.2188	2.048580	54.54819	0.4337509	0.0006877338	10.15409	0.09848247	40.87785	42.89435	87.88292	78.60176	1080.311	375.7356	5.278161	28.26736	0.2848629
641.4870	20.62892	26.01051	0.03844600	32.77180	33.56490	73.31604	66.36634	575.1554	382.4810	2.123019	53.97124	0.4354037	0.0006028537	10.40708	0.09608840	40.70791	42.69011	87.54113	79.43818	1203.529	372.6517	5.196092	28.59352	0.2989197
642.1102	20.78331	25.67720	0.03894506	32.93109	33.74050	73.58034	67.28875	642.5851	374.4463	2.204332	53.36404	0.4379742	0.0005202680	10.68201	0.09361537	40.52424	42.46988	87.17517	80.37860	1359.916	369.2861	5.109242	28.95408	0.3152091
642.7334	20.93889	25.31734	0.03949862	33.10073	33.92779	73.86238	68.34671	733.2922	365.9414	2.294476	52.71931	0.4418396	0.0004402018	10.98379	0.09104327	40.32390	42.23025	86.77980	81.45245	1564.560	365.5652	5.016578	29.35814	0.3344450
643.3566	21.09569	24.92246	0.04012444	33.28395	34.13041	74.16776	69.60507	861.3577	356.7086	2.396193	52.02692	0.4475807	0.0003629352	11.31932	0.08834456	40.10279	41.96648	86.34774	82.70221	1842.971	361.3827	4.916726	29.81903	0.3577137
643.9799	21.25374	24.47971	0.04085015	33.48563	34.35385	74.50496	71.17925	1053.506	346.3646	2.513389	51.27268	0.4561419	0.0002888283	11.69864	0.08548003	39.85502	41.67179	85.86858	84.19218	2241.669	356.5772	4.807811	30.35721	0.3867695
644.6031	21.41307	23.96888	0.04172076	33.71343	34.60680	74.88735	73.28295	1365.658	334.3454	2.651733	50.43654	0.4691864	0.0002183649	12.13731	0.08239055	39.57166	41.33590	85.32648	86.02611	2854.611	350.8863	4.687175	31.00636	0.4246863
645.2263	21.57369	23.35706	0.04281361	33.97988	34.90352	75.33692	76.32945	1931.978	319.8648	2.819367	49.49022	0.4900474	0.0001522376	12.66161	0.07897892	39.23792	40.94179	84.69528	88.38894	3902.176	343.8408	4.550804	31.82747	0.4775481
645.8495	21.73562	22.58762	0.04427204	34.30697	35.26925	75.89254	81.15995	3158.967	302.0211	3.026975	48.39640	0.5272347	9.154045e-05	13.32284	0.07505909	38.82550	40.45696	83.92491	91.67441	6046.605	334.4537	4.391828	32.95038	0.5601620
646.4728	21.89893	21.53612	0.04643362	34.74514	35.76198	76.64363	89.84682	7195.194	280.0201	3.286747	47.13250	0.6174954	3.835138e-05	14.25747	0.07013866	38.26044	39.79641	82.88430	97.12503	12641.24	319.7973	4.193947	34.76498	0.7282507
647.0960	22.06400	17.87373	0.05594804	36.31400	37.54844	79.39260	undefined	undefined	undefined	3.741028	94.11135	undefined	undefined	17.87373	0.05594804	36.31400	37.54844	79.39260	undefined	undefined	undefined	3.741028	94.11135	undefined
